112,天使特警 剧场版 觉醒篇,https://www.bilibili.com/bangumi/play/ss4009?theme=movie,全1话
113,天使特警 剧场版 黎明篇,https://www.bilibili.com/bangumi/play/ss4011?theme=movie,全1话
114,永远的大和号,https://www.bilibili.com/bangumi/play/ss4019?theme=movie,全1话
115,宇宙战舰大和号 新的旅程,https://www.bilibili.com/bangumi/play/ss4020?theme=movie,全1话
116,宇宙战舰大和号 完结篇,https://www.bilibili.com/bangumi/play/ss4022?theme=movie,全1话
117,宇宙战舰大和号 复活篇,https://www.bilibili.com/bangumi/play/ss4023?theme=movie,全1话
118,剧场版 虽然是玻璃假面,https://www.bilibili.com/bangumi/play/ss4046?theme=movie,全1话
119,橙路 ~接着，那个夏天开始~,https://www.bilibili.com/bangumi/play/ss4049?theme=movie,全1话
120,尸者的帝国,https://www.bilibili.com/bangumi/play/ss4098?theme=movie,全1话
121,皮卡丘，这是什么的钥匙？,https://www.bilibili.com/bangumi/play/ss4107?theme=movie,全1话
122,面包超人：咪嘉和魔法神灯,https://www.bilibili.com/bangumi/play/ss4119?theme=movie,全1话
123,乔瓦尼之岛,https://www.bilibili.com/bangumi/play/ss4236?theme=movie,全1话
124,圣诞老人公司,https://www.bilibili.com/bangumi/play/ss4259?theme=movie,全1话
125,RE：人造人009,https://www.bilibili.com/bangumi/play/ss4285?theme=movie,全1话
126,伏 铁炮娘的捕物帐,https://www.bilibili.com/bangumi/play/ss4303?theme=movie,全1话
127,古斯柯布多力传记,https://www.bilibili.com/bangumi/play/ss4451?theme=movie,全1话
128,对某飞行员的追忆,https://www.bilibili.com/bangumi/play/ss4462?theme=movie,全1话
129,Xi AVANT,https://www.bilibili.com/bangumi/play/ss4488?theme=movie,全4话
130,剧场版 宝石宠物 甜蜜舞蹈公主,https://www.bilibili.com/bangumi/play/ss4508?theme=movie,全1话
131,虹色萤火虫～永远的暑假～,https://www.bilibili.com/bangumi/play/ss4540?theme=movie,全1话
132,给桃子的信,https://www.bilibili.com/bangumi/play/ss4544?theme=movie,全1话
133,Blossom,https://www.bilibili.com/bangumi/play/ss4584?theme=movie,全1话
134,侠猪布塔,https://www.bilibili.com/bangumi/play/ss4606?theme=movie,全1话
135,.hack//世界的彼方,https://www.bilibili.com/bangumi/play/ss4620?theme=movie,全1话
136,乡村医生,https://www.bilibili.com/bangumi/play/ss4723?theme=movie,全1话
137,地狱天使,https://www.bilibili.com/bangumi/play/ss4748?theme=movie,全1话
138,河童之夏,https://www.bilibili.com/bangumi/play/ss4760?theme=movie,全1话
139,超剧场版 Keroro军曹2 深海的公主,https://www.bilibili.com/bangumi/play/ss4820?theme=movie,全1话
140,银发的阿基多,https://www.bilibili.com/bangumi/play/ss4953?theme=movie,全1话
141,烈日灼心,https://www.bilibili.com/bangumi/play/ss10060?theme=movie,2015年6月15日上映
142,白日焰火,https://www.bilibili.com/bangumi/play/ss10080?theme=movie,2014年2月12日上映
143,中国惊奇先生,https://www.bilibili.com/bangumi/play/ss10086?theme=movie,2015年6月19日上映
144,拆弹部队,https://www.bilibili.com/bangumi/play/ss10100?theme=movie,2008年9月4日上映
145,全民目击,https://www.bilibili.com/bangumi/play/ss10107?theme=movie,2013年9月13日上映
146,疯狂约会美丽都,https://www.bilibili.com/bangumi/play/ss10126?theme=movie,2003年6月11日上映
147,梅子鸡之味,https://www.bilibili.com/bangumi/play/ss10140?theme=movie,2011年10月26日上映
148,魂断日内瓦,https://www.bilibili.com/bangumi/play/ss10246?theme=movie,2013年6月5日上映
149,笔仙2,https://www.bilibili.com/bangumi/play/ss10476?theme=movie,2013年7月16日上映
150,意外的恋爱时光,https://www.bilibili.com/bangumi/play/ss10564?theme=movie,2013年11月8日上映
151,东之伊甸II -Paradise Lost,https://www.bilibili.com/bangumi/play/ss5106?theme=movie,全2话
152,玻璃兔,https://www.bilibili.com/bangumi/play/ss5116?theme=movie,全1话
153,我的妹妹小桃子,https://www.bilibili.com/bangumi/play/ss5127?theme=movie,全1话
154,蒸汽男孩,https://www.bilibili.com/bangumi/play/ss5137?theme=movie,全1话
155,攻壳机动队ARISE,https://www.bilibili.com/bangumi/play/ss5180?theme=movie,全4话
156,金星战记,https://www.bilibili.com/bangumi/play/ss5186?theme=movie,全1话
157,普罗旺斯的夏天,https://www.bilibili.com/bangumi/play/ss10946?theme=movie,2014年4月2日上映
158,立食师列传,https://www.bilibili.com/bangumi/play/ss5225?theme=movie,全1话
159,记忆沉睡的孩子 奔向天空的摇篮,https://www.bilibili.com/bangumi/play/ss5263?theme=movie,全1话
160,帕卢姆之树,https://www.bilibili.com/bangumi/play/ss5265?theme=movie,全1话
161,千年女优,https://www.bilibili.com/bangumi/play/ss5297?theme=movie,全1话
162,大~集合！小魔女DoReMi 青蛙石的秘密,https://www.bilibili.com/bangumi/play/ss5300?theme=movie,全1话
163,最终幻想：灵魂深处,https://www.bilibili.com/bangumi/play/ss5302?theme=movie,全2话
