谋杀绿脚趾,https://www.bilibili.com/bangumi/play/ss46532?theme=movie,1998年3月6日上映,7.7,https://movie.douban.com/subject/1300044/,,,,,,,,,,,,,,,,,,,,,,
阅后即焚,https://www.bilibili.com/bangumi/play/ss46551?theme=movie,2008年8月27日上映,7.1,https://movie.douban.com/subject/2054933/,,,,,,,,,,,,,,,,,,,,,,
少年泰坦出击! & DC超级英雄美少女：多元宇宙冲击,https://www.bilibili.com/bangumi/play/ss45843?theme=movie,2022年5月24日上映,6.6,https://movie.douban.com/subject/35633927/,,,,,,,,,,,,,,,,,,,,,,
窗台,https://www.bilibili.com/bangumi/play/ss12029?theme=movie,2011年1月21日上映,7.1,https://movie.douban.com/subject/4711343/,,,,,,,,,,,,,,,,,,,,,,
好莱坞星光女孩,https://www.bilibili.com/bangumi/play/ss46621?theme=movie,2022年6月3日上映,5.8,https://movie.douban.com/subject/35403575/,,,,,,,,,,,,,,,,,,,,,,
疤面煞星,https://www.bilibili.com/bangumi/play/ss46545?theme=movie,1983年12月1日上映,8.3,https://movie.douban.com/subject/1292065/,,,,,,,,,,,,,,,,,,,,,,
猜火车,https://www.bilibili.com/bangumi/play/ss46543?theme=movie,1996年2月23日上映,8.5,https://movie.douban.com/subject/1292528/,,,,,,,,,,,,,,,,,,,,,,
加勒比海盗4：惊涛怪浪,https://www.bilibili.com/bangumi/play/ss46281?theme=movie,2011年5月20日上映,7.7,https://movie.douban.com/subject/3227410/,,,,,,,,,,,,,,,,,,,,,,
加勒比海盗5：死无对证,https://www.bilibili.com/bangumi/play/ss46264?theme=movie,2017年5月26日上映,7.2,https://movie.douban.com/subject/6311303/,,,,,,,,,,,,,,,,,,,,,,
加勒比海盗2：聚魂棺,https://www.bilibili.com/bangumi/play/ss46286?theme=movie,2006年7月7日上映,8.3,https://movie.douban.com/subject/1315574/,,,,,,,,,,,,,,,,,,,,,,
加勒比海盗3：世界的尽头,https://www.bilibili.com/bangumi/play/ss46284?theme=movie,2007年5月25日上映,8.3,https://movie.douban.com/subject/1418192/,,,,,,,,,,,,,,,,,,,,,,
加勒比海盗,https://www.bilibili.com/bangumi/play/ss46245?theme=movie,2003年7月9日上映,8.8,https://movie.douban.com/subject/1298070/,,,,,,,,,,,,,,,,,,,,,,
智能大反攻,https://www.bilibili.com/bangumi/play/ss46595?theme=movie,2021年4月30日上映,7.3,https://movie.douban.com/subject/30229667/,,,,,,,,,,,,,,,,,,,,,,
玉面情魔,https://www.bilibili.com/bangumi/play/ss46630?theme=movie,2021年12月17日上映,6.8,https://movie.douban.com/subject/27605105/,,,,,,,,,,,,,,,,,,,,,,
@桑榆暮影,https://www.bilibili.com/bangumi/play/ss46559?theme=movie,2023年11月10日上映,,,,,,,,,,,,,,,,,,,,,,,,
@再见，王家满,https://www.bilibili.com/bangumi/play/ss46558?theme=movie,2023年11月10日上映,,,,,,,,,,,,,,,,,,,,,,,,
@日南至,https://www.bilibili.com/bangumi/play/ss46556?theme=movie,2023年11月10日上映,,,,,,,,,,,,,,,,,,,,,,,,
海盗电台,https://www.bilibili.com/bangumi/play/ss46042?theme=movie,2009年4月1日上映,8.6,https://movie.douban.com/subject/3007773/,,,,,,,,,,,,,,,,,,,,,,
火山挚恋,https://www.bilibili.com/bangumi/play/ss45750?theme=movie,2023年8月18日上映,8.8,https://movie.douban.com/subject/35694766/,,,,,,,,,,,,,,,,,,,,,,
剧院魅影：25周年纪念演出,https://www.bilibili.com/bangumi/play/ss46540?theme=movie,2011年10月2日上映,9.7,https://movie.douban.com/subject/24751811/,,,,,,,,,,,,,,,,,,,,,,
剪刀手爱德华,https://www.bilibili.com/bangumi/play/ss46261?theme=movie,1990年12月6日上映,8.7,https://movie.douban.com/subject/1292370/,,,,,,,,,,,,,,,,,,,,,,
连锁阴谋,https://www.bilibili.com/bangumi/play/ss42365?theme=movie,1997年8月8日上映,6.8,https://movie.douban.com/subject/1293067/,,,,,,,,,,,,,,,,,,,,,,
录取通知,https://www.bilibili.com/bangumi/play/ss46527?theme=movie,2006年8月18日上映,7.5,https://movie.douban.com/subject/1815638/,,,,,,,,,,,,,,,,,,,,,,
旅程,https://www.bilibili.com/bangumi/play/ss46186?theme=movie,2004年5月14日上映,7.2,https://movie.douban.com/subject/1404431/,,,,,,,,,,,,,,,,,,,,,,
理发师,https://www.bilibili.com/bangumi/play/ss46516?theme=movie,2006年4月28日上映,6.3,https://movie.douban.com/subject/1875311/,,,,,,,,,,,,,,,,,,,,,,
闯江湖,https://www.bilibili.com/bangumi/play/ss46184?theme=movie,1984年1月1日上映,7.8,https://movie.douban.com/subject/3711672/,,,,,,,,,,,,,,,,,,,,,,
巴顿·芬克,https://www.bilibili.com/bangumi/play/ss46526?theme=movie,1991年8月21日上映,8.1,https://movie.douban.com/subject/1298043/,,,,,,,,,,,,,,,,,,,,,,
成为约翰·马尔科维奇,https://www.bilibili.com/bangumi/play/ss46539?theme=movie,1999年10月29日上映,8.2,https://movie.douban.com/subject/1292279/,,,,,,,,,,,,,,,,,,,,,,
一天,https://www.bilibili.com/bangumi/play/ss46038?theme=movie,2011年8月19日上映,7.9,https://movie.douban.com/subject/4191644/,,,,,,,,,,,,,,,,,,,,,,
迷失东京,https://www.bilibili.com/bangumi/play/ss46538?theme=movie,2003年8月29日上映,7.7,https://movie.douban.com/subject/1291835/,,,,,,,,,,,,,,,,,,,,,,
一夜大肚,https://www.bilibili.com/bangumi/play/ss46525?theme=movie,2007年6月1日上映,6.5,https://movie.douban.com/subject/1950198/,,,,,,,,,,,,,,,,,,,,,,
两男变错身,https://www.bilibili.com/bangumi/play/ss46536?theme=movie,2011年8月5日上映,6.7,https://movie.douban.com/subject/3927750/,,,,,,,,,,,,,,,,,,,,,,
哆啦A梦：大雄与天空的理想乡,https://www.bilibili.com/bangumi/play/ss44689?theme=movie,2023年6月1日上映,7.2,https://movie.douban.com/subject/35967711/,,,,,,,,,,,,,,,,,,,,,,
金刚狼3：殊死一战,https://www.bilibili.com/bangumi/play/ss46256?theme=movie,2017年3月3日上映,8.3,https://movie.douban.com/subject/25765735/,,,,,,,,,,,,,,,,,,,,,,
金刚狼2,https://www.bilibili.com/bangumi/play/ss46255?theme=movie,2013年7月26日上映,6.6,https://movie.douban.com/subject/3718424/,,,,,,,,,,,,,,,,,,,,,,
金刚狼,https://www.bilibili.com/bangumi/play/ss46243?theme=movie,2009年5月1日上映,7.5,https://movie.douban.com/subject/1792928/,,,,,,,,,,,,,,,,,,,,,,
X战警3：背水一战,https://www.bilibili.com/bangumi/play/ss46250?theme=movie,2006年5月26日上映,7.6,https://movie.douban.com/subject/1401524/,,,,,,,,,,,,,,,,,,,,,,
X战警：第一战,https://www.bilibili.com/bangumi/play/ss46254?theme=movie,2011年5月25日上映,8.2,https://movie.douban.com/subject/3168089/,,,,,,,,,,,,,,,,,,,,,,
X战警：黑凤凰,https://www.bilibili.com/bangumi/play/ss46252?theme=movie,2019年6月7日上映,5.8,https://movie.douban.com/subject/26667010/,,,,,,,,,,,,,,,,,,,,,,
X战警：天启,https://www.bilibili.com/bangumi/play/ss46251?theme=movie,2016年5月27日上映,7.7,https://movie.douban.com/subject/25786060/,,,,,,,,,,,,,,,,,,,,,,
X战警：逆转未来,https://www.bilibili.com/bangumi/play/ss46253?theme=movie,2014年5月23日上映,8.2,https://movie.douban.com/subject/10485647/,,,,,,,,,,,,,,,,,,,,,,
X战警2,https://www.bilibili.com/bangumi/play/ss46249?theme=movie,2003年9月29日上映,7.7,https://movie.douban.com/subject/1305724/,,,,,,,,,,,,,,,,,,,,,,
X战警,https://www.bilibili.com/bangumi/play/ss46242?theme=movie,2000年7月14日上映,7.8,https://movie.douban.com/subject/1295250/,,,,,,,,,,,,,,,,,,,,,,
旅途的结束，世界的开始,https://www.bilibili.com/bangumi/play/ss46608?theme=movie,2019年6月14日上映,6.5,https://movie.douban.com/subject/30186562/,,,,,,,,,,,,,,,,,,,,,,
玉蝎子的魔咒,https://www.bilibili.com/bangumi/play/ss39127?theme=movie,2001年8月24日上映,7.6,https://movie.douban.com/subject/1300122/,,,,,,,,,,,,,,,,,,,,,,
非强力春药,https://www.bilibili.com/bangumi/play/ss39656?theme=movie,1995年9月1日上映,7.6,https://movie.douban.com/subject/1296925/,,,,,,,,,,,,,,,,,,,,,,
乐园,https://www.bilibili.com/bangumi/play/ss46534?theme=movie,2019年10月7日上映,5.8,https://movie.douban.com/subject/30305551/,,,,,,,,,,,,,,,,,,,,,,
微妙爱情,https://www.bilibili.com/bangumi/play/ss46533?theme=movie,2011年12月21日上映,6.9,https://movie.douban.com/subject/6424025/,,,,,,,,,,,,,,,,,,,,,,
笑傲神探,https://www.bilibili.com/bangumi/play/ss46517?theme=movie,2020年1月25日上映,NaN,https://movie.douban.com/subject/30292801/,,,,,,,,,,,,,,,,,,,,,,
我的爸爸是英雄,https://www.bilibili.com/bangumi/play/ss46529?theme=movie,1991年10月23日上映,7.8,https://movie.douban.com/subject/1902697/,,,,,,,,,,,,,,,,,,,,,,
最后一次夜班,https://www.bilibili.com/bangumi/play/ss46192?theme=movie,2020年1月27日上映,6.5,https://movie.douban.com/subject/34907385/,,,,,,,,,,,,,,,,,,,,,,
没问题先生,https://www.bilibili.com/bangumi/play/ss46519?theme=movie,2015年1月1日上映,NaN,https://movie.douban.com/subject/26582094/,,,,,,,,,,,,,,,,,,,,,,
红龙,https://www.bilibili.com/bangumi/play/ss46521?theme=movie,2002年10月4日上映,7.8,https://movie.douban.com/subject/1305053/,,,,,,,,,,,,,,,,,,,,,,
汉尼拔,https://www.bilibili.com/bangumi/play/ss46037?theme=movie,2001年2月9日上映,8.2,https://movie.douban.com/subject/1301746/,,,,,,,,,,,,,,,,,,,,,,
憨豆特工2,https://www.bilibili.com/bangumi/play/ss46520?theme=movie,2011年10月7日上映,7.2,https://movie.douban.com/subject/4767216/,,,,,,,,,,,,,,,,,,,,,,
王牌特工：特工学院,https://www.bilibili.com/bangumi/play/ss46271?theme=movie,2014年12月13日上映,8.4,https://movie.douban.com/subject/24405378/,,,,,,,,,,,,,,,,,,,,,,
王牌特工2：黄金圈,https://www.bilibili.com/bangumi/play/ss46282?theme=movie,2017年9月20日上映,6.9,https://movie.douban.com/subject/26378579/,,,,,,,,,,,,,,,,,,,,,,
如梦,https://www.bilibili.com/bangumi/play/ss45257?theme=movie,2010年4月30日上映,6.2,https://movie.douban.com/subject/3114200/,,,,,,,,,,,,,,,,,,,,,,
拨云见日,https://www.bilibili.com/bangumi/play/ss42725?theme=movie,1983年12月8日上映,6.9,https://movie.douban.com/subject/1293986/,,,,,,,,,,,,,,,,,,,,,,
异形魔怪,https://www.bilibili.com/bangumi/play/ss46355?theme=movie,1990年1月19日上映,7.1,https://movie.douban.com/subject/1292599/,,,,,,,,,,,,,,,,,,,,,,
魔法灰姑娘,https://www.bilibili.com/bangumi/play/ss46197?theme=movie,2004年4月9日上映,6.6,https://movie.douban.com/subject/1304038/,,,,,,,,,,,,,,,,,,,,,,
怪兽大学,https://www.bilibili.com/bangumi/play/ss46268?theme=movie,2013年6月21日上映,8.2,https://movie.douban.com/subject/3789848/,,,,,,,,,,,,,,,,,,,,,,
黑夜勿怕,https://www.bilibili.com/bangumi/play/ss46201?theme=movie,2011年8月26日上映,5.5,https://movie.douban.com/subject,,,,,,,,,,,,,,,,,,,,,,
梵高,https://www.bilibili.com/bangumi/play/ss46518?theme=movie,1991年10月30日上映,7.7,https://movie.douban.com/subject/1418998/,,,,,,,,,,,,,,,,,,,,,,
超完美男人,https://www.bilibili.com/bangumi/play/ss46200?theme=movie,2005年6月17日上映,6.4,https://movie.douban.com/subject/1419939/,,,,,,,,,,,,,,,,,,,,,,
无处可逃,https://www.bilibili.com/bangumi/play/ss46445?theme=movie,2022年2月25日上映,6.5,https://movie.douban.com/subject/35732705/,,,,,,,,,,,,,,,,,,,,,,
剧场版 美味派对?光之美少女 梦想的?儿童套餐！,https://www.bilibili.com/bangumi/play/ss46357?theme=movie,全1话,NaN,https://movie.douban.com/subject/35819465/,,,,,,,,,,,,,,,,,,,,,,
情枭的黎明,https://www.bilibili.com/bangumi/play/ss46444?theme=movie,1993年11月10日上映,8.7,https://movie.douban.com/subject/1292646/,,,,,,,,,,,,,,,,,,,,,,
大世界扭蛋机2,https://www.bilibili.com/bangumi/play/ss46237?theme=movie,2023年10月19日上映,,NotFound,,,,,,,,,,,,,,,,,,,,,,
绿里奇迹,https://www.bilibili.com/bangumi/play/ss46464?theme=movie,1999年12月10日上映,8.9,https://movie.douban.com/subject/1300374/,,,,,,,,,,,,,,,,,,,,,,
回到未来3,https://www.bilibili.com/bangumi/play/ss45550?theme=movie,1990年5月25日上映,8.5,https://movie.douban.com/subject/1296666/,,,,,,,,,,,,,,,,,,,,,,
回到未来2,https://www.bilibili.com/bangumi/play/ss45547?theme=movie,1989年11月22日上映,8.5,https://movie.douban.com/subject/1299092/,,,,,,,,,,,,,,,,,,,,,,
芭比之梦境奇遇记,https://www.bilibili.com/bangumi/play/ss46093?theme=movie,全1话,,NotFound,,,,,,,,,,,,,,,,,,,,,,
回到未来,https://www.bilibili.com/bangumi/play/ss45541?theme=movie,1985年7月3日上映,8.7,https://movie.douban.com/subject/1300555/,,,,,,,,,,,,,,,,,,,,,,
芭比之公主和摇滚训练营,https://www.bilibili.com/bangumi/play/ss46105?theme=movie,全1话,7.8,https://movie.douban.com/subject/26594405/,,,,,,,,,,,,,,,,,,,,,,
芭比之海豚魔法,https://www.bilibili.com/bangumi/play/ss46095?theme=movie,全1话,7.5,https://movie.douban.com/subject/27188116/,,,,,,,,,,,,,,,,,,,,,,
芭比之电玩英雄,https://www.bilibili.com/bangumi/play/ss46091?theme=movie,全1话,7.3,https://movie.douban.com/subject/26961335/,,,,,,,,,,,,,,,,,,,,,,
芭比,https://www.bilibili.com/bangumi/play/ss45464?theme=movie,2023年7月21日上映,8.1,https://movie.douban.com/subject/4058939/,,,,,,,,,,,,,,,,,,,,,,
陷阱,https://www.bilibili.com/bangumi/play/ss46347?theme=movie,2012年4月22日上映,6.4,https://movie.douban.com/subject/6040997/,,,,,,,,,,,,,,,,,,,,,,
世界上最好的工作,https://www.bilibili.com/bangumi/play/ss46346?theme=movie,1900年1月1日上映,NaN,https://movie.douban.com/subject/5109740/,,,,,,,,,,,,,,,,,,,,,,
危险思想的自白,https://www.bilibili.com/bangumi/play/ss46196?theme=movie,2002年12月31日上映,7.2,https://movie.douban.com/subject/1307358/,,,,,,,,,,,,,,,,,,,,,,
疯狂店员,https://www.bilibili.com/bangumi/play/ss46195?theme=movie,1994年10月19日上映,8.1,https://movie.douban.com/subject/1298320/,,,,,,,,,,,,,,,,,,,,,,
甜心女孩,https://www.bilibili.com/bangumi/play/ss46218?theme=movie,2021年1月1日上映,NaN,https://movie.douban.com/subject/36502760/,,,,,,,,,,,,,,,,,,,,,,
甜心大话王,https://www.bilibili.com/bangumi/play/ss46226?theme=movie,2002年5月17日上映,7.6,https://movie.douban.com/subject/1294694/,,,,,,,,,,,,,,,,,,,,,,
鲨鱼黑帮,https://www.bilibili.com/bangumi/play/ss31871?theme=movie,2005年4月29日上映,7.1,https://movie.douban.com/subject/1308757/,,,,,,,,,,,,,,,,,,,,,,
小鱼,https://www.bilibili.com/bangumi/play/ss46219?theme=movie,2020年10月1日上映,6.4,https://movie.douban.com/subject/30483011/,,,,,,,,,,,,,,,,,,,,,,
暖暖内含光,https://www.bilibili.com/bangumi/play/ss46040?theme=movie,2004年3月19日上映,8.5,https://movie.douban.com/subject/1308777/,,,,,,,,,,,,,,,,,,,,,,
西西里的美丽传说,https://www.bilibili.com/bangumi/play/ss46015?theme=movie,2000年10月27日上映,8.9,https://movie.douban.com/subject/1292402/,,,,,,,,,,,,,,,,,,,,,,
铃芽之旅,https://www.bilibili.com/bangumi/play/ss45005?theme=movie,2023年3月24日上映,7.2,https://movie.douban.com/subject/35371261/,,,,,,,,,,,,,,,,,,,,,,
穿越时空爱上你,https://www.bilibili.com/bangumi/play/ss46199?theme=movie,2001年12月25日上映,7.4,https://movie.douban.com/subject/1304485/,,,,,,,,,,,,,,,,,,,,,,
惊喜娃娃剧场版1 中文配音,https://www.bilibili.com/bangumi/play/ss46211?theme=movie,全1话,,NotFound,,,,,,,,,,,,,,,,,,,,,,
惊喜娃娃剧场版1,https://www.bilibili.com/bangumi/play/ss46210?theme=movie,全1话,,NotFound,,,,,,,,,,,,,,,,,,,,,,
归宿,https://www.bilibili.com/bangumi/play/ss43024?theme=movie,1981年1月1日上映,5,https://movie.douban.com/subject/6524295/,,,,,,,,,,,,,,,,,,,,,,
时光倒流七十年,https://www.bilibili.com/bangumi/play/ss46043?theme=movie,1980年10月3日上映,7.8,https://movie.douban.com/subject/1292780/,,,,,,,,,,,,,,,,,,,,,,
夺宝奇兵：命运转盘,https://www.bilibili.com/bangumi/play/ss44679?theme=movie,2023年6月30日上映,7,https://movie.douban.com/subject/3819860/,,,,,,,,,,,,,,,,,,,,,,
杀出个黎明,https://www.bilibili.com/bangumi/play/ss42537?theme=movie,1996年1月19日上映,7.5,https://movie.douban.com/subject/1301409/,,,,,,,,,,,,,,,,,,,,,,
稍微想起一些,https://www.bilibili.com/bangumi/play/ss46334?theme=movie,2023年4月14日上映,7.6,https://movie.douban.com/subject/35597426/,,,,,,,,,,,,,,,,,,,,,,
明日生存指南,https://www.bilibili.com/bangumi/play/ss45438?theme=movie,2023年9月29日上映,6.8,https://movie.douban.com/subject/36206696/,,,,,,,,,,,,,,,,,,,,,,
十一字杀人,https://www.bilibili.com/bangumi/play/ss43745?theme=movie,2011年6月10日上映,6.2,https://movie.douban.com/subject/21323399/,,,,,,,,,,,,,,,,,,,,,,
死在西部的一百万种方式,https://www.bilibili.com/bangumi/play/ss46235?theme=movie,2014年5月30日上映,6.9,https://movie.douban.com/subject/21334420/,,,,,,,,,,,,,,,,,,,,,,
无法无天,https://www.bilibili.com/bangumi/play/ss46335?theme=movie,2006年4月28日上映,6.4,https://movie.douban.com/subject/1798225/,,,,,,,,,,,,,,,,,,,,,,
驯龙高手,https://www.bilibili.com/bangumi/play/ss31803?theme=movie,2010年5月14日上映,8.7,https://movie.douban.com/subject/2353023/,,,,,,,,,,,,,,,,,,,,,,
骑师,https://www.bilibili.com/bangumi/play/ss46191?theme=movie,2021年1月31日上映,6.5,https://movie.douban.com/subject/35288418/,,,,,,,,,,,,,,,,,,,,,,
小马王,https://www.bilibili.com/bangumi/play/ss31890?theme=movie,2002年5月24日上映,8.6,https://movie.douban.com/subject/1296636/,,,,,,,,,,,,,,,,,,,,,,
极寒之城,https://www.bilibili.com/bangumi/play/ss46012?theme=movie,2017年7月28日上映,7.2,https://movie.douban.com/subject/26386034/,,,,,,,,,,,,,,,,,,,,,,
今天在这里,https://www.bilibili.com/bangumi/play/ss46190?theme=movie,2021年5月6日上映,7.3,https://movie.douban.com/subject/34851832/,,,,,,,,,,,,,,,,,,,,,,
低俗小说,https://www.bilibili.com/bangumi/play/ss46016?theme=movie,1994年10月14日上映,8.9,https://movie.douban.com/subject/1291832/,,,,,,,,,,,,,,,,,,,,,,
惊声尖笑2,https://www.bilibili.com/bangumi/play/ss46036?theme=movie,2001年7月4日上映,6.7,https://movie.douban.com/subject/1308207/,,,,,,,,,,,,,,,,,,,,,,
惊声尖笑3,https://www.bilibili.com/bangumi/play/ss46014?theme=movie,2003年10月24日上映,6.8,https://movie.douban.com/subject/1301861/,,,,,,,,,,,,,,,,,,,,,,
惊声尖叫2,https://www.bilibili.com/bangumi/play/ss46024?theme=movie,1997年12月12日上映,6.4,https://movie.douban.com/subject/1299495/,,,,,,,,,,,,,,,,,,,,,,
惊声尖叫3,https://www.bilibili.com/bangumi/play/ss46018?theme=movie,2000年2月4日上映,6.3,https://movie.douban.com/subject/1293133/,,,,,,,,,,,,,,,,,,,,,,
惊声尖叫,https://www.bilibili.com/bangumi/play/ss46035?theme=movie,1996年12月20日上映,7.1,https://movie.douban.com/subject/1301630/,,,,,,,,,,,,,,,,,,,,,,
速度与激情8,https://www.bilibili.com/bangumi/play/ss46044?theme=movie,2017年4月14日上映,7,https://movie.douban.com/subject/26260853/,,,,,,,,,,,,,,,,,,,,,,
超级无敌掌门狗：人兔的诅咒,https://www.bilibili.com/bangumi/play/ss31780?theme=movie,2005年10月14日上映,8.2,https://movie.douban.com/subject/1419901/,,,,,,,,,,,,,,,,,,,,,,
疯狂元素城,https://www.bilibili.com/bangumi/play/ss44680?theme=movie,2023年6月16日上映,7.1,https://movie.douban.com/subject/35901878/,,,,,,,,,,,,,,,,,,,,,,
神偷奶爸3,https://www.bilibili.com/bangumi/play/ss46039?theme=movie,2017年6月14日上映,6.8,https://movie.douban.com/subject/25812712/,,,,,,,,,,,,,,,,,,,,,,
新木乃伊,https://www.bilibili.com/bangumi/play/ss46020?theme=movie,2017年6月9日上映,4.7,https://movie.douban.com/subject/20451290/,,,,,,,,,,,,,,,,,,,,,,
疯狂粉丝王,https://www.bilibili.com/bangumi/play/ss46189?theme=movie,2007年4月5日上映,5,https://movie.douban.com/subject/2043458/,,,,,,,,,,,,,,,,,,,,,,
我爱你,https://www.bilibili.com/bangumi/play/ss46185?theme=movie,2002年10月25日上映,7.1,https://movie.douban.com/subject/1308288/,,,,,,,,,,,,,,,,,,,,,,
硬汉,https://www.bilibili.com/bangumi/play/ss46182?theme=movie,2008年11月28日上映,6.2,https://movie.douban.com/subject/2222995/,,,,,,,,,,,,,,,,,,,,,,
少年的你,https://www.bilibili.com/bangumi/play/ss46208?theme=movie,2019年10月25日上映,8.3,https://movie.douban.com/subject/30166972/,,,,,,,,,,,,,,,,,,,,,,
第二滴血,https://www.bilibili.com/bangumi/play/ss25759?theme=movie,2007年1月22日上映,7.8,https://movie.douban.com/subject/1951163/,,,,,,,,,,,,,,,,,,,,,,
茉莉花开,https://www.bilibili.com/bangumi/play/ss46183?theme=movie,2006年4月25日上映,7.3,https://movie.douban.com/subject/1302795/,,,,,,,,,,,,,,,,,,,,,,
守护者联盟,https://www.bilibili.com/bangumi/play/ss31866?theme=movie,2012年11月16日上映,8.1,https://movie.douban.com/subject/3769423/,,,,,,,,,,,,,,,,,,,,,,
乌龙兄弟,https://www.bilibili.com/bangumi/play/ss33966?theme=movie,1995年3月31日上映,6.9,https://movie.douban.com/subject/1295222/,,,,,,,,,,,,,,,,,,,,,,
少数派报告,https://www.bilibili.com/bangumi/play/ss25494?theme=movie,2002年6月21日上映,7.9,https://movie.douban.com/subject/1297689/,,,,,,,,,,,,,,,,,,,,,,
摄影机不要停,https://www.bilibili.com/bangumi/play/ss45984?theme=movie,2022年5月17日上映,5.8,https://movie.douban.com/subject/35413037/,,,,,,,,,,,,,,,,,,,,,,
怪兽电力公司,https://www.bilibili.com/bangumi/play/ss46075?theme=movie,2001年11月2日上映,8.7,https://movie.douban.com/subject/1291579/,,,,,,,,,,,,,,,,,,,,,,
平家物语：犬王,https://www.bilibili.com/bangumi/play/ss44500?theme=movie,2022年5月28日上映,7.9,https://movie.douban.com/subject/34430141/,,,,,,,,,,,,,,,,,,,,,,
奇奇与蒂蒂：救援突击队,https://www.bilibili.com/bangumi/play/ss46002?theme=movie,2022年5月20日上映,7,https://movie.douban.com/subject/33957717/,,,,,,,,,,,,,,,,,,,,,,
犬之岛,https://www.bilibili.com/bangumi/play/ss46064?theme=movie,2018年3月23日上映,8.3,https://movie.douban.com/subject/26640371/,,,,,,,,,,,,,,,,,,,,,,
布达佩斯大饭店,https://www.bilibili.com/bangumi/play/ss46076?theme=movie,2014年2月6日上映,8.9,https://movie.douban.com/subject/11525673/,,,,,,,,,,,,,,,,,,,,,,
死侍2,https://www.bilibili.com/bangumi/play/ss46072?theme=movie,2018年5月18日上映,7.3,https://movie.douban.com/subject/26588308/,,,,,,,,,,,,,,,,,,,,,,
死侍,https://www.bilibili.com/bangumi/play/ss46047?theme=movie,2016年2月12日上映,7.8,https://movie.douban.com/subject/3718279/,,,,,,,,,,,,,,,,,,,,,,
少年派的奇幻漂流,https://www.bilibili.com/bangumi/play/ss46074?theme=movie,2012年11月21日上映,9.1,https://movie.douban.com/subject/1929463/,,,,,,,,,,,,,,,,,,,,,,
阿凡达,https://www.bilibili.com/bangumi/play/ss46068?theme=movie,2009年12月18日上映,8.7,https://movie.douban.com/subject/1652587/,,,,,,,,,,,,,,,,,,,,,,
